Card Id,Passenger Id,Card Number,Issue Date,Balance,Status
6632,9551,SC00006632,2023-03-23,918.88,Active
6633,5506,SC00006633,2022-02-27,2174.02,Expired
6634,2605,SC00006634,2024-09-04,478.26,Active
6635,9688,SC00006635,2023-04-26,1209.81,Expired
6636,6995,SC00006636,2023-12-11,623.37,Active
6637,7566,SC00006637,2024-09-22,110.18,Active
6638,8190,SC00006638,2023-07-10,1440.16,Expired
6639,5237,SC00006639,2024-08-19,861.77,Expired
6640,848,SC00006640,2025-02-08,1453.97,Expired
6641,7468,SC00006641,2024-09-16,2133.66,Blocked
6642,3951,SC00006642,2023-10-02,352.98,Expired
6643,4622,SC00006643,2023-07-10,2575.08,Expired
6644,7382,SC00006644,2024-10-09,597.22,Expired
6645,5231,SC00006645,2024-01-06,788.16,Active
6646,8641,SC00006646,2024-07-05,965.21,Expired
6647,8809,SC00006647,2022-01-08,2822.41,Expired
6648,8210,SC00006648,2024-09-21,1492.8,Expired
6649,6099,SC00006649,2025-06-08,2754.8,Blocked
6650,9949,SC00006650,2023-07-04,2021.45,Blocked
6651,8972,SC00006651,2022-08-20,1093.45,Active
6652,346,SC00006652,2023-11-02,2535.08,Blocked
6653,4882,SC00006653,2023-11-04,1715.65,Expired
6654,3546,SC00006654,2025-08-07,114.33,Expired
6655,9457,SC00006655,2023-11-06,314.97,Expired
6656,1488,SC00006656,2022-08-26,238.41,Blocked
6657,5791,SC00006657,2022-11-14,1290.21,Expired
6658,8395,SC00006658,2022-10-27,2098.38,Blocked
6659,3804,SC00006659,2025-07-03,2816.99,Expired
6660,9282,SC00006660,2023-08-16,1893.15,Blocked
6661,3312,SC00006661,2024-10-20,1707.15,Active
6662,3118,SC00006662,2024-07-18,1331.54,Blocked
6663,2398,SC00006663,2023-06-04,388.16,Expired
6664,737,SC00006664,2023-10-29,2644.98,Expired
6665,9623,SC00006665,2022-06-25,716.01,Blocked
6666,1803,SC00006666,2024-10-23,1971.64,Blocked
6667,9293,SC00006667,2023-04-27,2410.22,Expired
6668,876,SC00006668,2025-11-01,705.93,Blocked
6669,163,SC00006669,2024-01-22,1663.44,Active
6670,1912,SC00006670,2024-08-15,2395.02,Blocked
6671,9350,SC00006671,2022-08-25,2686.75,Expired
6672,3021,SC00006672,2024-01-11,414.66,Active
6673,5137,SC00006673,2022-02-23,2653.68,Blocked
6674,296,SC00006674,2026-02-09,597.29,Blocked
6675,5423,SC00006675,2025-06-28,750.93,Expired
6676,914,SC00006676,2026-01-15,2983.72,Blocked
6677,8106,SC00006677,2022-11-05,818.46,Active
6678,2707,SC00006678,2025-12-15,1965.46,Expired
6679,3853,SC00006679,2023-10-04,1406.99,Expired
6680,9787,SC00006680,2023-08-19,839.13,Active
6681,5857,SC00006681,2022-03-29,724.64,Active
6682,5996,SC00006682,2023-06-11,2542.42,Blocked
6683,2785,SC00006683,2024-09-27,1875.78,Active
6684,1447,SC00006684,2023-03-22,1122.89,Active
6685,6616,SC00006685,2023-03-08,572.5,Expired
6686,9875,SC00006686,2022-07-26,2727.16,Blocked
6687,4692,SC00006687,2024-05-28,1258.9,Active
6688,9896,SC00006688,2025-04-20,2034.93,Expired
6689,1692,SC00006689,2025-08-02,2797.36,Active
6690,5723,SC00006690,2024-06-06,2509.1,Blocked
6691,2485,SC00006691,2026-01-09,1327.18,Blocked
6692,9187,SC00006692,2023-01-28,1314.32,Active
6693,3887,SC00006693,2023-04-13,2763.9,Blocked
6694,5040,SC00006694,2022-01-30,1614.24,Active
6695,3601,SC00006695,2024-01-12,1305.82,Expired
6696,3791,SC00006696,2022-03-10,791.73,Active
6697,658,SC00006697,2022-05-09,473.06,Expired
6698,5417,SC00006698,2025-09-12,1975.79,Blocked
6699,4540,SC00006699,2024-03-14,1592.27,Expired
6700,6369,SC00006700,2024-05-11,68.91,Active
6701,2503,SC00006701,2022-10-14,2469.51,Blocked
6702,7305,SC00006702,2025-01-02,1126.04,Expired
6703,2785,SC00006703,2022-09-18,2074.21,Expired
6704,6873,SC00006704,2024-12-06,2616.43,Blocked
6705,8622,SC00006705,2023-06-07,874.26,Active
6706,6668,SC00006706,2024-11-06,398.7,Expired
6707,9878,SC00006707,2025-11-10,1151.66,Expired
6708,200,SC00006708,2023-09-13,1242.25,Blocked
6709,7943,SC00006709,2024-11-15,2324.88,Active
6710,8165,SC00006710,2024-10-25,2168.1,Expired
6711,6799,SC00006711,2022-01-13,2695.95,Blocked
6712,8753,SC00006712,2025-06-30,546.1,Expired
6713,2250,SC00006713,2025-09-02,720.23,Active
6714,4347,SC00006714,2025-03-17,563.13,Expired
6715,3419,SC00006715,2022-01-20,2003.1,Expired
6716,3488,SC00006716,2025-03-21,2530.32,Active
6717,1067,SC00006717,2022-10-02,1272.31,Active
6718,1724,SC00006718,2023-12-14,1809.27,Blocked
6719,3707,SC00006719,2022-07-15,400.7,Active
6720,2458,SC00006720,2025-07-21,500.81,Blocked
6721,7321,SC00006721,2024-04-01,2735.9,Blocked
6722,8643,SC00006722,2023-05-05,932.92,Expired
6723,1893,SC00006723,2024-04-22,867.19,Active
6724,8074,SC00006724,2025-09-23,2601.31,Active
6725,9091,SC00006725,2026-01-07,2250.54,Expired
6726,5459,SC00006726,2023-08-04,1573.96,Expired
6727,6222,SC00006727,2023-04-27,2567.66,Expired
6728,1362,SC00006728,2022-03-04,1321.08,Expired
6729,7849,SC00006729,2022-06-29,340.32,Blocked
6730,9135,SC00006730,2022-07-21,774.78,Expired
6731,4209,SC00006731,2023-11-23,83.37,Expired
6732,1118,SC00006732,2022-01-11,1376.27,Active
6733,1227,SC00006733,2024-02-21,247.94,Active
6734,6695,SC00006734,2025-08-03,2029.45,Active
6735,5907,SC00006735,2025-06-01,911.11,Expired
6736,4223,SC00006736,2022-07-08,2153.65,Expired
6737,4752,SC00006737,2023-12-29,1234.12,Blocked
6738,60,SC00006738,2022-01-25,993.62,Expired
6739,6143,SC00006739,2023-09-09,2529.39,Active
6740,8380,SC00006740,2026-02-07,924.57,Blocked
6741,999,SC00006741,2023-04-11,1297.42,Active
6742,3308,SC00006742,2022-03-30,1545.23,Blocked
6743,969,SC00006743,2022-09-03,2756.27,Active
6744,8639,SC00006744,2023-04-02,2386.41,Expired
6745,5381,SC00006745,2023-08-02,1673.35,Active
6746,2151,SC00006746,2024-05-21,168.45,Blocked
6747,2539,SC00006747,2025-03-26,1461.95,Active
6748,1874,SC00006748,2023-09-08,471.23,Expired
6749,6792,SC00006749,2025-02-13,538.63,Blocked
6750,539,SC00006750,2022-06-11,2390.39,Expired
6751,4727,SC00006751,2024-10-29,1911.08,Blocked
6752,4978,SC00006752,2022-03-09,2721.13,Blocked
6753,4259,SC00006753,2023-04-06,2350.87,Expired
6754,9817,SC00006754,2023-10-31,2496.12,Blocked
6755,1878,SC00006755,2023-05-20,2811.62,Expired
6756,7509,SC00006756,2022-11-23,1808.04,Blocked
6757,3051,SC00006757,2023-12-05,1841.62,Expired
6758,6127,SC00006758,2023-11-19,2204.73,Blocked
6759,5959,SC00006759,2025-03-21,2016.35,Active
6760,8928,SC00006760,2022-09-26,364.19,Active
6761,1377,SC00006761,2023-09-19,1644.16,Active
6762,8043,SC00006762,2023-03-31,1490.77,Active
6763,3362,SC00006763,2024-06-25,842.83,Active
6764,4924,SC00006764,2024-12-19,2244.1,Blocked
6765,5710,SC00006765,2023-10-30,2015.71,Blocked
6766,3013,SC00006766,2023-08-07,375.55,Active
6767,2202,SC00006767,2026-01-12,2087.97,Active
6768,28,SC00006768,2024-08-19,1784.52,Expired
6769,391,SC00006769,2025-10-04,2620.7,Blocked
6770,8150,SC00006770,2024-04-22,2029.45,Active
6771,4017,SC00006771,2024-09-05,2920.84,Blocked
6772,7498,SC00006772,2022-10-02,2459.94,Blocked
6773,1001,SC00006773,2025-06-29,2872.8,Expired
6774,8169,SC00006774,2026-01-09,2107.13,Active
6775,2881,SC00006775,2023-07-10,822.2,Active
6776,4169,SC00006776,2022-06-28,2657.03,Expired
6777,33,SC00006777,2025-05-27,1284.76,Expired
6778,140,SC00006778,2024-07-03,2525.84,Blocked
6779,1923,SC00006779,2022-03-25,283.61,Active
6780,7056,SC00006780,2023-10-03,2177.92,Active
6781,2775,SC00006781,2025-03-24,2008.92,Active
6782,6251,SC00006782,2022-02-13,1337.61,Expired
6783,6967,SC00006783,2023-05-25,186.2,Active
6784,1908,SC00006784,2022-12-09,2854.77,Active
6785,5897,SC00006785,2023-12-27,2245.9,Blocked
6786,5604,SC00006786,2025-11-20,72.22,Blocked
6787,1841,SC00006787,2026-02-01,2061.37,Active
6788,5000,SC00006788,2022-05-14,2062.64,Blocked
6789,2069,SC00006789,2025-06-08,2225.56,Expired
6790,6534,SC00006790,2023-11-24,1254.73,Blocked
6791,7632,SC00006791,2026-01-29,525.33,Blocked
6792,1147,SC00006792,2025-12-23,70.91,Expired
6793,3509,SC00006793,2022-10-02,743.27,Expired
6794,3023,SC00006794,2022-10-29,1287.07,Blocked
6795,1652,SC00006795,2024-05-27,304.02,Blocked
6796,1924,SC00006796,2023-02-22,1999.3,Active
6797,2307,SC00006797,2022-08-30,2741.79,Expired
6798,7229,SC00006798,2023-04-01,1330.1,Blocked
6799,3540,SC00006799,2023-10-22,571.21,Expired
6800,7622,SC00006800,2022-05-12,60.81,Expired
6801,6615,SC00006801,2024-07-20,1580.14,Active
6802,6701,SC00006802,2024-03-30,2060.34,Blocked
6803,4576,SC00006803,2025-02-18,500.99,Expired
6804,4520,SC00006804,2022-07-07,1741.21,Active
6805,6779,SC00006805,2022-04-13,1163.18,Expired
6806,3152,SC00006806,2025-06-27,1479.94,Expired
6807,6347,SC00006807,2025-10-24,2513,Blocked
6808,3355,SC00006808,2024-09-18,2132.87,Blocked
6809,3472,SC00006809,2025-11-20,2457.6,Active
6810,1168,SC00006810,2026-01-10,2662.89,Blocked
6811,2150,SC00006811,2023-12-07,1227.29,Active
6812,931,SC00006812,2025-10-16,1480.33,Active
6813,4848,SC00006813,2024-09-20,281.7,Expired
6814,8630,SC00006814,2025-12-19,2384.58,Blocked
6815,2821,SC00006815,2023-04-26,380.84,Expired
6816,6441,SC00006816,2024-04-30,2202.08,Expired
6817,1655,SC00006817,2025-03-22,2404.69,Expired
6818,1481,SC00006818,2023-03-24,2087.76,Active
6819,2402,SC00006819,2025-05-01,350.59,Expired
6820,9171,SC00006820,2025-08-26,1053.81,Active
6821,9830,SC00006821,2022-04-07,2714.74,Blocked
6822,5659,SC00006822,2023-08-30,1738.87,Blocked
6823,6600,SC00006823,2023-01-22,504.65,Blocked
6824,5189,SC00006824,2023-05-11,733.24,Expired
6825,4410,SC00006825,2025-10-22,310.15,Expired
6826,6744,SC00006826,2023-12-22,1346.86,Expired
6827,3543,SC00006827,2022-11-17,297.22,Active
6828,666,SC00006828,2024-04-10,292.05,Expired
6829,6597,SC00006829,2023-08-24,2801.42,Blocked
6830,9558,SC00006830,2024-02-21,514.22,Active
6831,806,SC00006831,2022-11-04,518.28,Blocked
6832,7180,SC00006832,2024-12-23,1254.7,Blocked
6833,5597,SC00006833,2023-10-07,2773.68,Blocked
6834,3010,SC00006834,2024-12-13,1633.8,Active
6835,4916,SC00006835,2022-02-26,2516.23,Blocked
6836,5564,SC00006836,2025-04-19,51.06,Active
6837,3242,SC00006837,2024-02-14,957.9,Active
6838,8491,SC00006838,2023-05-23,1515.42,Active
6839,1526,SC00006839,2024-10-06,2253.8,Active
6840,6502,SC00006840,2025-04-17,2321.56,Blocked
6841,1481,SC00006841,2024-08-18,197.23,Expired
6842,84,SC00006842,2026-01-17,2130.24,Blocked
6843,7151,SC00006843,2025-06-26,656.6,Active
6844,6288,SC00006844,2022-08-28,2330.44,Active
6845,7823,SC00006845,2022-05-17,883.16,Expired
6846,9890,SC00006846,2022-12-21,2827.4,Expired
6847,7368,SC00006847,2022-05-29,2653.23,Active
6848,1135,SC00006848,2025-09-03,233.22,Expired
6849,1526,SC00006849,2023-10-24,2125.82,Expired
6850,6128,SC00006850,2024-07-19,191.31,Active
6851,6660,SC00006851,2026-01-13,1106.1,Active
6852,6010,SC00006852,2023-02-19,1255.15,Active
6853,8216,SC00006853,2024-09-14,1917.37,Blocked
6854,9030,SC00006854,2022-11-06,2550.69,Active
6855,1000,SC00006855,2022-01-19,2870.69,Expired
6856,7345,SC00006856,2025-01-01,1710.92,Expired
6857,1239,SC00006857,2025-01-20,1064.85,Blocked
6858,5774,SC00006858,2022-10-26,809.73,Blocked
6859,1836,SC00006859,2023-12-31,1713,Expired
6860,4995,SC00006860,2022-08-10,243.48,Expired
6861,6093,SC00006861,2023-01-05,1411.12,Active
6862,5828,SC00006862,2023-01-22,2371.18,Expired
6863,496,SC00006863,2022-11-10,2415.56,Blocked
6864,2464,SC00006864,2024-09-01,1724.32,Blocked
6865,9674,SC00006865,2022-11-07,1595.54,Blocked
6866,7169,SC00006866,2023-12-03,1151.15,Blocked
6867,8341,SC00006867,2025-07-16,1863.98,Blocked
6868,6000,SC00006868,2022-02-27,682.2,Blocked
6869,7024,SC00006869,2022-10-08,2921.38,Expired
6870,1691,SC00006870,2024-04-03,2699.51,Expired
6871,7404,SC00006871,2025-02-13,1211.54,Expired
6872,5029,SC00006872,2025-02-26,1652.37,Expired
6873,10000,SC00006873,2024-12-20,1871.12,Expired
6874,5451,SC00006874,2025-08-30,396.3,Active
6875,9375,SC00006875,2023-07-27,605.02,Blocked
6876,7872,SC00006876,2022-01-04,2223.22,Blocked
6877,1686,SC00006877,2022-11-23,2523.97,Expired
6878,687,SC00006878,2022-03-06,100.36,Active
6879,4011,SC00006879,2025-08-31,1379.39,Active
6880,3386,SC00006880,2023-10-26,566.16,Blocked
6881,4668,SC00006881,2022-01-14,320.66,Expired
6882,2519,SC00006882,2024-09-25,1770.26,Active
6883,5522,SC00006883,2025-03-23,1816.24,Expired
6884,977,SC00006884,2022-10-17,1989.31,Active
6885,294,SC00006885,2025-12-04,429.8,Active
6886,2819,SC00006886,2022-10-12,513.27,Active
6887,8940,SC00006887,2022-05-26,2040.74,Blocked
6888,9359,SC00006888,2023-02-22,243.75,Expired
6889,3915,SC00006889,2022-01-26,1318.04,Blocked
6890,2800,SC00006890,2023-09-20,149.63,Active
6891,2246,SC00006891,2025-06-06,1932.97,Expired
6892,172,SC00006892,2022-02-21,1737.44,Blocked
6893,6893,SC00006893,2024-07-28,671.59,Active
6894,14,SC00006894,2022-05-11,1704.54,Expired
6895,831,SC00006895,2025-08-25,455.71,Blocked
6896,2923,SC00006896,2023-10-26,2455.6,Expired
6897,5503,SC00006897,2024-04-27,1699.84,Blocked
6898,6828,SC00006898,2024-11-09,348.47,Active
6899,5675,SC00006899,2023-06-18,678.59,Expired
6900,5671,SC00006900,2023-01-18,1639.29,Active
6901,4882,SC00006901,2022-08-27,2181.89,Active
6902,8699,SC00006902,2022-06-30,2153.74,Active
6903,5798,SC00006903,2025-08-17,2824.43,Expired
6904,2038,SC00006904,2023-03-11,1053.64,Active
6905,4527,SC00006905,2023-04-12,133.78,Active
6906,7614,SC00006906,2024-10-15,252.4,Blocked
6907,8307,SC00006907,2024-04-20,153.32,Blocked
6908,4796,SC00006908,2022-10-10,121.01,Blocked
6909,9755,SC00006909,2023-06-11,2581.91,Expired
6910,2094,SC00006910,2022-11-25,2213.5,Blocked
6911,2951,SC00006911,2023-03-17,509.69,Blocked
6912,6220,SC00006912,2023-02-06,2107.06,Blocked
6913,2243,SC00006913,2025-05-11,1472.05,Active
6914,9264,SC00006914,2023-08-16,2453.63,Expired
6915,5221,SC00006915,2024-04-29,1911.15,Blocked
6916,154,SC00006916,2023-08-23,1209.81,Active
6917,8211,SC00006917,2025-02-22,2853.22,Expired
6918,5113,SC00006918,2023-04-02,822.15,Expired
6919,6770,SC00006919,2025-06-10,1395.73,Active
6920,6160,SC00006920,2023-03-21,796.65,Expired
6921,2132,SC00006921,2022-03-31,308.53,Active
6922,2183,SC00006922,2025-11-11,107.04,Blocked
6923,1745,SC00006923,2024-09-01,1627.97,Blocked
6924,7223,SC00006924,2026-01-05,1886.68,Blocked
6925,5410,SC00006925,2025-01-21,1883.62,Blocked
6926,1362,SC00006926,2025-08-22,2069.97,Blocked
6927,6955,SC00006927,2025-02-27,399.71,Active
6928,5214,SC00006928,2025-04-21,1462.27,Blocked
6929,5453,SC00006929,2025-04-16,1234.77,Active
6930,823,SC00006930,2023-08-11,2924.44,Active
6931,7607,SC00006931,2022-04-19,2906.47,Blocked
6932,8751,SC00006932,2023-05-31,1416.47,Active
6933,5078,SC00006933,2024-07-24,798.84,Active
6934,5110,SC00006934,2024-08-07,1085.52,Active
6935,1731,SC00006935,2024-05-23,2537.39,Active
6936,563,SC00006936,2022-06-27,833.88,Blocked
6937,5986,SC00006937,2025-03-06,2996.23,Expired
6938,6562,SC00006938,2024-06-04,1163.55,Blocked
6939,1104,SC00006939,2024-02-04,1806.27,Blocked
6940,8390,SC00006940,2022-03-27,396.47,Blocked
6941,4494,SC00006941,2025-11-23,823.99,Expired
6942,8893,SC00006942,2022-06-09,2722.32,Expired
6943,3584,SC00006943,2024-11-12,134.14,Expired
6944,6379,SC00006944,2023-03-31,1685.96,Active
6945,2433,SC00006945,2022-11-29,2503.22,Expired
6946,7113,SC00006946,2022-03-24,1730.47,Active
6947,4764,SC00006947,2025-02-16,1474.06,Active
6948,1028,SC00006948,2025-12-20,1554.32,Expired
6949,6185,SC00006949,2022-06-21,1604.6,Expired
6950,1580,SC00006950,2026-01-31,549.78,Expired
6951,6361,SC00006951,2024-06-20,1754.1,Expired
6952,1095,SC00006952,2022-02-13,2156.52,Active
6953,9911,SC00006953,2026-02-04,243.69,Expired
6954,8534,SC00006954,2024-09-08,59.03,Expired
6955,8185,SC00006955,2022-09-21,2114.85,Expired
6956,628,SC00006956,2025-06-06,691.53,Active
6957,60,SC00006957,2025-04-29,2952.67,Expired
6958,2088,SC00006958,2022-02-04,1164.57,Blocked
6959,3940,SC00006959,2022-12-08,1687.43,Blocked
6960,2504,SC00006960,2025-06-29,769.91,Expired
6961,3386,SC00006961,2022-09-26,2280.61,Blocked
6962,3843,SC00006962,2025-06-16,2849.77,Blocked
6963,5395,SC00006963,2024-07-12,2109.06,Active
6964,6186,SC00006964,2024-06-26,1061.12,Active
6965,9387,SC00006965,2022-03-06,1965.16,Blocked
6966,2951,SC00006966,2025-12-28,1993.52,Blocked
6967,7702,SC00006967,2024-02-13,116.62,Expired
6968,6115,SC00006968,2024-09-19,775.21,Blocked
6969,2180,SC00006969,2024-11-06,1428.31,Blocked
6970,7539,SC00006970,2023-11-04,2343.88,Expired
6971,8450,SC00006971,2023-10-17,306.66,Blocked
6972,2984,SC00006972,2022-11-19,1867.24,Expired
6973,6661,SC00006973,2023-02-15,2738.76,Expired
6974,8856,SC00006974,2022-07-04,2034.52,Blocked
6975,4374,SC00006975,2022-08-06,210.6,Blocked
6976,1768,SC00006976,2025-02-13,1108.09,Expired
6977,5293,SC00006977,2022-07-13,2618.46,Expired
6978,9396,SC00006978,2023-05-20,2902.52,Active
6979,4691,SC00006979,2022-07-19,1751.16,Blocked
6980,9312,SC00006980,2022-12-22,1959.32,Blocked
6981,5587,SC00006981,2025-09-24,2335.18,Blocked
6982,6364,SC00006982,2022-05-01,1135.39,Expired
6983,6753,SC00006983,2023-12-15,2709.27,Blocked
6984,3825,SC00006984,2023-06-09,2113.33,Expired
6985,2143,SC00006985,2025-11-25,2692.81,Blocked
6986,7173,SC00006986,2022-06-07,923.47,Blocked
6987,2673,SC00006987,2022-05-05,2511.58,Blocked
6988,7194,SC00006988,2024-07-09,1803.36,Active
6989,9114,SC00006989,2022-11-25,997.44,Active
6990,6214,SC00006990,2022-07-16,390.05,Active
6991,3755,SC00006991,2022-02-04,1221.44,Expired
6992,9915,SC00006992,2024-02-12,2150.48,Active
6993,7374,SC00006993,2022-07-05,2531.94,Blocked
6994,8274,SC00006994,2025-12-26,705.77,Expired
6995,5577,SC00006995,2022-11-24,2339.05,Active
6996,563,SC00006996,2023-04-07,1106.85,Blocked
6997,9174,SC00006997,2022-03-31,460.55,Blocked
6998,8264,SC00006998,2024-05-29,2960.98,Expired
6999,4636,SC00006999,2023-01-26,2192.26,Active
7000,5777,SC00007000,2023-09-26,1072.54,Active
7001,9422,SC00007001,2024-07-25,2281.07,Expired
7002,2579,SC00007002,2024-03-11,894.7,Expired
7003,1894,SC00007003,2025-02-22,758.22,Blocked
7004,5358,SC00007004,2023-01-25,206.24,Blocked
7005,8653,SC00007005,2025-04-12,425.91,Expired
7006,5737,SC00007006,2025-11-02,1040.31,Active
7007,5563,SC00007007,2023-05-31,1691.36,Blocked
7008,3809,SC00007008,2024-02-21,2321.82,Blocked
7009,3464,SC00007009,2025-08-12,1351.82,Blocked
7010,6141,SC00007010,2022-04-12,2515.87,Expired
7011,3491,SC00007011,2023-11-27,1994.47,Active
7012,6825,SC00007012,2025-01-15,571.56,Expired
7013,832,SC00007013,2025-04-30,1190.78,Expired
7014,1949,SC00007014,2024-10-25,412.16,Blocked
7015,8194,SC00007015,2022-05-13,2821.25,Active
7016,7797,SC00007016,2022-03-01,2704.44,Expired
7017,529,SC00007017,2023-11-12,2572.53,Expired
7018,7705,SC00007018,2025-11-06,375.38,Expired
7019,781,SC00007019,2025-09-24,2994.56,Active
7020,9849,SC00007020,2022-12-06,2951.61,Expired
7021,1355,SC00007021,2022-07-27,2407.79,Expired
7022,8331,SC00007022,2022-09-17,2512.96,Expired
7023,8450,SC00007023,2025-06-25,308.95,Blocked
7024,7193,SC00007024,2022-10-11,1642.75,Blocked
7025,4063,SC00007025,2025-02-04,84.06,Active
7026,2001,SC00007026,2025-03-11,611.9,Active
7027,4610,SC00007027,2024-06-01,2706.97,Blocked
7028,5703,SC00007028,2026-01-13,103.55,Expired
7029,6210,SC00007029,2023-10-10,2958.25,Expired
7030,4689,SC00007030,2022-08-29,1500.19,Blocked
7031,823,SC00007031,2022-10-04,1879.98,Blocked
7032,9235,SC00007032,2023-11-27,2292.59,Blocked
7033,8719,SC00007033,2022-04-12,730.12,Active
7034,7076,SC00007034,2024-06-20,2603.66,Blocked
7035,9747,SC00007035,2024-10-21,1684.3,Blocked
7036,7526,SC00007036,2024-10-04,2600.47,Active
7037,7975,SC00007037,2024-07-20,166.38,Expired
7038,2375,SC00007038,2024-09-25,2142.34,Active
7039,4061,SC00007039,2024-11-29,2505.15,Blocked
7040,6660,SC00007040,2025-11-10,785.57,Blocked
7041,2263,SC00007041,2025-09-30,2344.9,Blocked
7042,4571,SC00007042,2022-09-08,1221.94,Active
7043,5846,SC00007043,2025-05-19,2727.82,Active
7044,9583,SC00007044,2022-11-02,879.51,Blocked
7045,2811,SC00007045,2022-06-23,2116.06,Active
7046,7090,SC00007046,2023-04-13,1876.11,Expired
7047,7563,SC00007047,2022-03-29,925.2,Expired
7048,7162,SC00007048,2024-03-18,2271.53,Expired
7049,4236,SC00007049,2025-12-21,356.02,Active
7050,1676,SC00007050,2022-07-17,2266.74,Blocked
7051,7846,SC00007051,2025-09-23,2536.59,Active
7052,6865,SC00007052,2022-04-06,2552.85,Expired
7053,3354,SC00007053,2022-04-22,2375.75,Active
7054,4932,SC00007054,2023-09-28,2530.33,Active
7055,5132,SC00007055,2022-09-12,2379.07,Blocked
7056,6415,SC00007056,2022-07-16,2505.48,Expired
7057,2691,SC00007057,2024-07-03,1025.09,Expired
7058,3181,SC00007058,2022-08-26,509,Blocked
7059,9755,SC00007059,2022-12-12,1421.55,Blocked
7060,7898,SC00007060,2023-11-01,2679.88,Expired
